"numberOfVersionsUntil.","numberOfFixesUntil.","numberOfRefactoringsUntil.","numberOfAuthorsUntil.","linesAddedUntil.","maxLinesAddedUntil.","avgLinesAddedUntil.","linesRemovedUntil.","maxLinesRemovedUntil.","avgLinesRemovedUntil.","codeChurnUntil.","maxCodeChurnUntil.","avgCodeChurnUntil.","ageWithRespectTo.","weightedAgeWithRespectTo.","bugs"
14,0,0,4,408,126,29.1429,147,30,10.5,261,103,18.6429,43.8571,19.9919,"true"
25,2,1,6,157,25,6.28,147,48,5.88,10,23,0.4,335.286,106.793,"false"
9,1,0,6,72,37,8,42,12,4.66667,30,25,3.33333,294.143,101.081,"false"
36,1,0,6,628,150,17.4444,271,92,7.52778,357,97,9.91667,188.571,58.167,"true"
5,0,0,3,20,11,4,24,15,4.8,-4,0,-0.8,56.4286,13.7786,"false"
5,0,0,3,17,8,3.4,15,13,3,2,8,0.4,102,32.1092,"false"
9,0,0,5,26,10,2.88889,23,12,2.55556,3,10,0.333333,227.429,60.044,"false"
9,1,0,3,133,104,14.7778,49,29,5.44444,84,100,9.33333,88.1429,10.247,"false"
33,2,0,6,547,144,16.5758,345,125,10.4545,202,144,6.12121,227.429,97.2126,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,33.4286,0,"false"
9,0,0,2,118,75,13.1111,120,75,13.3333,-2,75,-0.222222,59.2857,0.784504,"false"
16,0,0,5,143,56,8.9375,103,39,6.4375,40,43,2.5,104.286,22.3427,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,33.4286,0,"false"
14,1,0,6,64,19,4.57143,51,19,3.64286,13,10,0.928571,335.286,163.783,"false"
3,0,0,1,22,18,7.33333,6,6,2,16,18,5.33333,51.2857,4.62338,"false"
25,0,0,5,125,18,5,723,632,28.92,-598,12,-23.92,170.286,38.0983,"false"
20,0,0,8,218,56,10.9,418,245,20.9,-200,31,-10,257.429,108.011,"false"
13,1,0,5,66,19,5.07692,100,39,7.69231,-34,10,-2.61538,302.571,30.6255,"false"
33,1,0,8,508,107,15.3939,548,302,16.6061,-40,72,-1.21212,301.286,101.663,"false"
30,0,0,4,907,271,30.2333,217,74,7.23333,690,271,23,147,27.359,"false"
5,0,0,3,55,26,11,3,2,0.6,52,26,10.4,140,4.41558,"false"
15,0,0,6,147,56,9.8,98,28,6.53333,49,55,3.26667,246.571,158.308,"false"
5,0,0,3,179,83,35.8,20,14,4,159,83,31.8,122.429,7.58579,"false"
2,0,1,2,21,21,10.5,32,32,16,-11,0,-5.5,95.5714,58.5714,"false"
3,0,0,2,6,5,2,4,3,1.33333,2,2,0.666667,158.286,31.5476,"false"
7,0,2,4,29,17,4.14286,31,23,4.42857,-2,3,-0.285714,95.5714,38.9261,"false"
16,0,0,5,256,58,16,70,46,4.375,186,58,11.625,149.857,52.9375,"false"
3,0,0,3,2,1,0.666667,2,1,0.666667,0,0,0,128.143,46.3571,"false"
3,0,0,1,9,7,3,6,6,2,3,2,1,49.4286,10.7778,"false"
9,0,0,2,180,136,20,223,136,24.7778,-43,136,-4.77778,59.2857,0.650794,"false"
13,1,0,6,89,43,6.84615,84,30,6.46154,5,30,0.384615,333.143,68.5746,"false"
6,0,0,2,157,75,26.1667,9,6,1.5,148,75,24.6667,61.1429,2.09736,"false"
4,0,0,2,12,4,3,8,4,2,4,2,1,138.429,48.9524,"false"
8,0,2,1,42,10,5.25,58,18,7.25,-16,9,-2,52.2857,19.0714,"false"
32,1,1,5,2019,637,63.0937,843,299,26.3438,1176,637,36.75,114.857,7.78051,"true"
19,0,0,5,602,394,31.6842,330,300,17.3684,272,394,14.3158,156.571,6.30043,"false"
8,0,0,3,401,181,50.125,50,44,6.25,351,181,43.875,140,8.57214,"false"
2,0,1,2,11,11,5.5,13,13,6.5,-2,0,-1,108.143,74,"false"
4,0,0,2,63,33,15.75,31,30,7.75,32,26,8,183.857,79.9728,"false"
43,1,0,8,541,87,12.5814,352,60,8.18605,189,62,4.39535,297.571,116.69,"false"
11,1,0,6,41,9,3.72727,46,16,4.18182,-5,4,-0.454545,335.286,137.794,"false"
22,1,0,5,571,224,25.9545,348,158,15.8182,223,165,10.1364,335.286,249.617,"true"
38,1,0,7,161,31,4.23684,175,37,4.60526,-14,21,-0.368421,258.857,100.646,"false"
2,0,0,2,12,12,6,18,18,9,-6,0,-3,110,75.8571,"false"
2,0,0,2,11,11,5.5,20,20,10,-9,0,-4.5,64.4286,30.2857,"false"
2,0,0,2,9,9,4.5,10,10,5,-1,0,-0.5,96,59.8571,"false"
31,3,2,3,911,304,29.3871,262,95,8.45161,649,304,20.9355,155.429,31.7155,"true"
9,0,0,3,117,73,13,115,73,12.7778,2,73,0.222222,59.2857,1.02564,"false"
4,0,0,2,64,31,16,2,2,0.5,62,31,15.5,151,3.79688,"false"
28,2,0,7,525,93,18.75,227,64,8.10714,298,71,10.6429,331.714,69.1657,"false"
15,1,0,6,78,16,5.2,83,30,5.53333,-5,10,-0.333333,305,108.108,"false"
3,0,0,3,28,18,9.33333,22,22,7.33333,6,10,2,97.4286,69.9694,"false"
9,0,0,2,154,121,17.1111,160,121,17.7778,-6,121,-0.666667,59.2857,0.538033,"false"
9,0,0,5,93,55,10.3333,54,24,6,39,31,4.33333,187.143,67.298,"true"
4,0,0,2,145,62,36.25,25,25,6.25,120,62,30,59,3.90542,"false"
11,0,0,2,182,75,16.5455,32,18,2.90909,150,75,13.6364,156.429,16.0526,"false"
8,2,0,3,39,28,4.875,63,44,7.875,-24,3,-3,104.429,61.1245,"true"
28,1,0,7,1082,181,38.6429,952,236,34,130,98,4.64286,263.429,53.422,"false"
10,0,0,3,168,56,16.8,29,17,2.9,139,56,13.9,156,14.6463,"false"
22,1,0,6,447,107,20.3182,170,58,7.72727,277,102,12.5909,189.429,66.4506,"false"
14,1,0,4,61,19,4.35714,48,20,3.42857,13,10,0.928571,201.286,70.5035,"false"
5,1,1,3,26,23,5.2,42,38,8.4,-16,0,-3.2,95.5714,55.3571,"false"
46,1,0,8,1922,460,41.7826,1239,292,26.9348,683,304,14.8478,302.286,111.785,"false"
7,1,0,2,221,100,31.5714,60,42,8.57143,161,100,23,61.1429,2.87072,"false"
2,0,0,2,4,4,2,6,6,3,-2,0,-1,151.143,117,"false"
3,0,1,2,41,39,13.6667,70,68,23.3333,-29,0,-9.66667,95.5714,58.2578,"false"
2,0,0,2,11,11,5.5,14,14,7,-3,0,-1.5,98,63.8571,"false"
12,0,0,5,827,301,68.9167,139,98,11.5833,688,301,57.3333,61.1429,5.90672,"false"
21,1,0,9,122,42,5.80952,86,15,4.09524,36,27,1.71429,302.571,110.289,"false"
12,0,0,4,47,14,3.91667,50,17,4.16667,-3,14,-0.25,188.429,89.0882,"false"
6,0,0,3,157,73,26.1667,15,12,2.5,142,73,23.6667,140,5.80983,"true"
1,0,0,1,0,0,0,0,0,0,0,0,0,33.4286,0,"false"
3,0,0,2,54,38,18,121,68,40.3333,-67,0,-22.3333,53.1429,13.7513,"false"
18,1,0,9,90,26,5,49,20,2.72222,41,10,2.27778,335.286,184.081,"false"
3,0,0,3,40,30,13.3333,30,30,10,10,10,3.33333,138.429,79.4643,"true"
12,0,0,3,301,65,25.0833,273,123,22.75,28,59,2.33333,144.429,45.9606,"false"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"true"
13,0,0,5,243,91,18.6923,29,10,2.23077,214,91,16.4615,151.143,20.1869,"true"
14,2,0,8,53,23,3.78571,43,15,3.07143,10,8,0.714286,335.286,110.288,"false"
7,1,0,3,11,4,1.57143,16,7,2.28571,-5,1,-0.714286,153.429,77.3507,"false"
4,0,0,2,16,10,4,8,7,2,8,10,2,92.4286,22.0179,"false"
29,1,0,7,599,124,20.6552,322,72,11.1034,277,88,9.55172,240.714,93.6301,"true"
3,0,0,3,4,2,1.33333,3,2,1,1,1,0.333333,116.143,50.0714,"false"
12,0,0,3,310,141,25.8333,182,129,15.1667,128,114,10.6667,74,13.7263,"true"
6,3,0,2,177,147,29.5,54,29,9,123,126,20.5,53.2857,20.3519,"false"
13,1,0,6,48,10,3.69231,48,14,3.69231,0,4,0,335.286,163.009,"false"
3,0,1,2,22,20,7.33333,51,46,17,-29,0,-9.66667,46,12.5065,"false"
31,0,0,4,474,112,15.2903,209,67,6.74194,265,112,8.54839,147,21.0199,"false"
13,1,0,3,120,38,9.23077,40,23,3.07692,80,38,6.15385,151.143,25.1155,"false"
2,0,1,2,6,6,3,11,11,5.5,-5,0,-2.5,108.143,74,"false"
6,1,0,2,29,14,4.83333,19,17,3.16667,10,9,1.66667,105.857,63.2808,"false"
15,0,0,2,157,61,10.4667,45,12,3,112,61,7.46667,149.143,2.64422,"false"
3,0,0,1,79,70,26.3333,6,6,2,73,64,24.3333,29.2857,3.4774,"false"
17,2,0,6,116,41,6.82353,94,21,5.52941,22,20,1.29412,335.286,109.248,"false"
7,0,0,3,100,41,14.2857,87,44,12.4286,13,11,1.85714,183.857,51.4429,"false"
2,0,0,2,16,16,8,18,18,9,-2,0,-1,92.2857,58.1429,"false"
3,0,0,2,25,17,8.33333,18,17,6,7,16,2.33333,69,28.9314,"false"
5,0,0,3,139,64,27.8,18,13,3.6,121,64,24.2,58.4286,1.18602,"false"
17,1,0,4,319,104,18.7647,161,91,9.47059,158,72,9.29412,151.143,37.1738,"false"
9,1,2,3,21,10,2.33333,8,2,0.888889,13,10,1.44444,128.286,15.1905,"false"
12,1,0,6,53,11,4.41667,49,15,4.08333,4,4,0.333333,335.286,170.819,"false"
10,0,0,5,307,131,30.7,16,12,1.6,291,131,29.1,151.143,11.6361,"false"
20,0,0,4,1011,314,50.55,263,93,13.15,748,314,37.4,149.143,18.2035,"true"
63,3,1,8,742,85,11.7778,711,148,11.2857,31,69,0.492063,335.286,135.849,"false"
3,0,0,1,216,214,72,240,238,80,-24,0,-8,49.4286,13.3056,"false"
13,0,0,3,491,161,37.7692,377,179,29,114,93,8.76923,49.4286,13.7495,"false"
28,1,0,6,529,142,18.8929,382,117,13.6429,147,112,5.25,189.286,49.7132,"false"
15,1,0,7,117,28,7.8,91,22,6.06667,26,14,1.73333,335.286,145.156,"false"
2,0,0,2,4,4,2,9,9,4.5,-5,0,-2.5,94.4286,60.2857,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,33.4286,0,"false"
7,1,0,3,41,24,5.85714,18,13,2.57143,23,24,3.28571,104.429,42.7247,"false"
2,0,0,2,6,6,3,9,9,4.5,-3,0,-1.5,94.4286,60.2857,"false"
14,0,0,2,142,31,10.1429,82,30,5.85714,60,25,4.28571,99.2857,21.5412,"false"
25,2,1,5,400,90,16,478,171,19.12,-78,89,-3.12,85.2857,39.0829,"true"
2,0,0,2,3,3,1.5,14,14,7,-11,0,-5.5,104.429,70.2857,"true"
5,0,0,3,27,13,5.4,21,19,4.2,6,13,1.2,98,44.8677,"false"
2,0,1,2,2,2,1,1,1,0.5,1,1,0.5,95.5714,58.5714,"false"
3,0,0,3,13,12,4.33333,67,46,22.3333,-54,0,-18,106.143,67.5275,"false"
14,0,0,6,104,27,7.42857,73,23,5.21429,31,20,2.21429,239,95.2527,"false"
6,0,0,2,88,41,14.6667,8,5,1.33333,80,41,13.3333,61.1429,2.32143,"false"
2,0,0,1,2,2,1,4,4,2,-2,0,-1,43.5714,7.42857,"false"
45,1,1,8,866,152,19.2444,544,140,12.0889,322,132,7.15556,333.286,147.271,"false"
5,0,0,2,179,86,35.8,8,8,1.6,171,86,34.2,59.5714,1.56584,"false"
15,0,0,3,243,98,16.2,65,35,4.33333,178,98,11.8667,147,11.0864,"false"
6,0,0,3,493,212,82.1667,48,47,8,445,212,74.1667,61.1429,3.77021,"false"
5,0,0,5,11,4,2.2,11,5,2.2,0,1,0,287.143,170.935,"false"
11,0,0,5,90,41,8.18182,35,12,3.18182,55,38,5,227.429,95.8063,"false"
57,1,0,7,549,109,9.63158,516,108,9.05263,33,96,0.578947,297.571,52.1124,"true"
29,0,0,7,693,123,23.8966,909,304,31.3448,-216,96,-7.44828,182.286,46.6689,"true"
8,1,0,7,48,23,6,18,6,2.25,30,23,3.75,331,177.854,"false"
16,1,0,7,100,22,6.25,60,15,3.75,40,18,2.5,335.286,146.501,"false"
9,0,0,3,485,174,53.8889,105,65,11.6667,380,174,42.2222,61.1429,4.16789,"false"
5,0,0,3,78,42,15.6,70,58,14,8,24,1.6,151.143,70.5458,"false"
3,0,0,3,11,6,3.66667,11,10,3.66667,0,5,0,118.143,41.3117,"true"
26,2,0,8,320,49,12.3077,176,63,6.76923,144,49,5.53846,305.286,102.246,"false"
2,1,0,2,3,3,1.5,3,3,1.5,0,0,0,32.4286,0.142857,"false"
15,0,0,2,341,107,22.7333,207,79,13.8,134,89,8.93333,104.143,30.0637,"false"
7,0,0,3,205,91,29.2857,52,26,7.42857,153,91,21.8571,78.1429,19.0132,"false"
40,1,2,8,535,123,13.375,499,105,12.475,36,65,0.9,227.429,95.6828,"false"
3,0,1,3,9,8,3,9,8,3,0,0,0,95.5714,55.3651,"false"
4,0,0,2,104,50,26,4,4,1,100,50,25,151.143,4.6978,"false"
6,0,0,3,71,33,11.8333,7,4,1.16667,64,33,10.6667,151.143,5.67807,"false"
12,1,0,6,35,10,2.91667,24,6,2,11,10,0.916667,228,74.551,"false"
3,0,0,3,17,10,5.66667,10,10,3.33333,7,10,2.33333,139.286,49.4454,"false"
4,1,0,2,54,26,13.5,3,3,0.75,51,26,12.75,54.4286,0.814815,"false"
6,0,0,1,45,18,7.5,28,14,4.66667,17,11,2.83333,32,4.02857,"false"
11,0,0,5,219,175,19.9091,202,158,18.3636,17,17,1.54545,335.286,197.595,"true"
7,0,0,4,17,8,2.42857,12,5,1.71429,5,7,0.714286,128.143,44.9244,"false"
4,0,0,3,22,9,5.5,20,14,5,2,5,0.5,55.1429,15.7727,"false"
4,0,0,2,13,8,3.25,30,20,7.5,-17,2,-4.25,118.143,6.59341,"false"
40,0,0,8,729,135,18.225,1144,444,28.6,-415,134,-10.375,227.429,75.826,"false"
19,0,0,6,157,31,8.26316,94,48,4.94737,63,28,3.31579,227.429,58.9445,"false"
14,2,0,7,146,52,10.4286,70,35,5,76,52,5.42857,335.286,145.402,"false"
5,0,1,3,123,103,24.6,32,28,6.4,91,103,18.2,77.4286,5.98026,"false"
15,1,0,9,109,44,7.26667,62,20,4.13333,47,42,3.13333,335.286,198.967,"false"
6,0,1,4,106,59,17.6667,80,58,13.3333,26,23,4.33333,95.5714,47.3086,"false"
2,0,0,1,4,4,2,4,4,2,0,0,0,81,46.8571,"false"
18,1,0,5,127,33,7.05556,132,45,7.33333,-5,9,-0.277778,223,51.1507,"false"
4,0,0,4,58,39,14.5,26,26,6.5,32,13,8,132.286,84.9631,"false"
16,1,0,5,152,32,9.5,56,26,3.5,96,32,6,106.429,39.2096,"true"
12,0,0,2,826,242,68.8333,268,86,22.3333,558,156,46.5,178.571,45.7523,"false"
16,0,0,2,822,293,51.375,249,60,15.5625,573,293,35.8125,149.143,7.71794,"true"
6,1,1,3,17,10,2.83333,7,3,1.16667,10,10,1.66667,150.429,32.2269,"false"
4,0,0,1,36,23,9,29,25,7.25,7,9,1.75,96.4286,61.6032,"true"
2,0,0,2,13,13,6.5,14,14,7,-1,0,-0.5,83.8571,49.7143,"false"
14,1,0,8,147,51,10.5,97,48,6.92857,50,51,3.57143,333.143,110.344,"false"
3,1,0,2,2,1,0.666667,2,1,0.666667,0,0,0,59,12.4286,"false"
7,1,0,6,55,38,7.85714,41,30,5.85714,14,8,2,335.286,238.678,"false"
4,0,0,2,144,66,36,17,17,4.25,127,66,31.75,122.429,9.25595,"false"
3,0,1,1,36,25,12,49,48,16.3333,-13,10,-4.33333,45.8571,9.05159,"false"
15,0,0,3,310,98,20.6667,73,29,4.86667,237,98,15.8,151.143,19.8433,"false"
18,0,0,8,156,24,8.66667,126,23,7,30,20,1.66667,241,86.6639,"false"
3,0,0,2,5,3,1.66667,2,1,0.666667,3,2,1,32,10.4286,"false"
33,2,0,8,446,119,13.5152,310,110,9.39394,136,51,4.12121,335.286,170.02,"false"
10,1,0,5,66,29,6.6,44,11,4.4,22,18,2.2,240.714,44.1126,"false"
3,0,0,2,20,13,6.66667,47,30,15.6667,-27,0,-9,110.857,78.8643,"false"
65,2,0,8,993,127,15.2769,544,156,8.36923,449,74,6.90769,227.429,97.9691,"false"
3,0,0,2,15,10,5,10,10,3.33333,5,10,1.66667,187.429,51.9524,"false"
11,0,0,4,49,10,4.45455,41,12,3.72727,8,10,0.727273,190.143,74.1283,"false"
10,2,0,3,117,44,11.7,24,13,2.4,93,44,9.3,150.571,9.17094,"false"
16,1,0,7,72,12,4.5,80,29,5,-8,8,-0.5,335.286,173.083,"false"
29,1,0,6,377,109,13,224,61,7.72414,153,104,5.27586,189.286,60.9003,"false"
1,1,0,1,0,0,0,0,0,0,0,0,0,32.4286,0,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,60.1429,0,"false"
3,0,1,1,10,10,3.33333,1,1,0.333333,9,10,3,98.2857,2.85714,"false"
6,0,0,2,80,32,13.3333,7,5,1.16667,73,32,12.1667,122.429,15.6821,"false"
37,2,0,8,1158,340,31.2973,907,294,24.5135,251,122,6.78378,335.286,97.0822,"false"
6,0,0,2,266,158,44.3333,108,87,18,158,158,26.3333,154.857,4.83942,"false"
3,1,0,2,5,4,1.66667,4,3,1.33333,1,1,0.333333,130.857,78.0571,"false"
6,0,1,3,37,27,6.16667,94,44,15.6667,-57,4,-9.5,98,52.583,"false"
9,0,0,3,323,143,35.8889,47,32,5.22222,276,143,30.6667,61.1429,4.77444,"false"
21,2,0,7,187,33,8.90476,181,60,8.61905,6,30,0.285714,227.429,107.274,"false"
7,0,0,3,15,8,2.14286,17,8,2.42857,-2,0,-0.285714,128.143,62.0476,"true"
23,2,0,4,314,69,13.6522,185,66,8.04348,129,53,5.6087,188,47.8644,"true"
4,0,0,3,95,66,23.75,73,65,18.25,22,18,5.5,58.8571,24.6,"false"
9,1,0,5,44,14,4.88889,39,16,4.33333,5,3,0.555556,227.429,51.1688,"false"
8,1,0,6,23,8,2.875,19,5,2.375,4,4,0.5,335.286,108.323,"false"
35,1,0,7,277,50,7.91429,278,85,7.94286,-1,40,-0.0285714,189.571,47.7602,"true"
9,0,0,4,70,32,7.77778,105,31,11.6667,-35,1,-3.88889,194.571,42.9,"false"
3,0,0,3,18,10,6,13,13,4.33333,5,10,1.66667,132.286,46.3175,"false"
3,1,0,2,23,22,7.66667,26,25,8.66667,-3,0,-1,110.857,73.4161,"false"
13,0,0,5,405,188,31.1538,251,212,19.3077,154,96,11.8462,136.143,81.5577,"false"
19,0,0,3,1266,427,66.6316,411,127,21.6316,855,427,45,107.857,24.159,"false"
6,0,0,3,29,18,4.83333,16,12,2.66667,13,16,2.16667,102,23.8473,"false"
16,0,0,3,564,249,35.25,458,174,28.625,106,189,6.625,99.2857,29.9248,"false"
15,2,0,8,80,18,5.33333,82,29,5.46667,-2,10,-0.133333,305,115.632,"false"
9,0,0,5,41,13,4.55556,26,20,2.88889,15,12,1.66667,189.571,93.1533,"false"
8,1,0,3,32,16,4,64,52,8,-32,12,-4,135.571,52.7589,"false"
43,1,0,7,433,166,10.0698,382,168,8.88372,51,166,1.18605,297.571,56.8298,"false"
6,0,0,3,30,12,5,40,22,6.66667,-10,10,-1.66667,58.1429,23.3905,"false"
13,0,0,4,866,384,66.6154,108,59,8.30769,758,384,58.3077,156,14.1886,"true"
5,0,0,4,37,20,7.4,44,22,8.8,-7,2,-1.4,111,54.0695,"false"
15,1,0,7,168,68,11.2,125,57,8.33333,43,20,2.86667,335.286,75.5978,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,22.7143,0,"false"
32,2,0,9,618,196,19.3125,531,176,16.5937,87,60,2.71875,335.286,142.466,"true"
115,4,2,9,513,145,4.46087,404,145,3.51304,109,9,0.947826,335.286,177.571,"true"
27,2,0,6,795,173,29.4444,191,89,7.07407,604,173,22.3704,181.429,34.1743,"false"
6,0,0,3,58,38,9.66667,50,39,8.33333,8,8,1.33333,183.857,114.448,"false"
12,1,0,3,452,211,37.6667,138,97,11.5,314,211,26.1667,151.143,12.7911,"false"
2,0,0,2,22,22,11,31,31,15.5,-9,0,-4.5,70.2857,36.1429,"false"
3,0,0,1,15,14,5,6,5,2,9,9,3,32,0.847619,"false"
27,2,0,7,250,72,9.25926,162,45,6,88,63,3.25926,335.286,135.562,"false"
22,1,0,7,74,11,3.36364,50,15,2.27273,24,10,1.09091,189.286,58.583,"false"
9,0,0,2,120,90,13.3333,123,90,13.6667,-3,90,-0.333333,59.2857,0.845238,"false"
8,0,1,2,79,28,9.875,46,27,5.75,33,25,4.125,158,46.358,"false"
2,0,1,2,2,2,1,1,1,0.5,1,1,0.5,95.5714,58.5714,"false"
33,2,0,9,229,124,6.93939,201,119,6.09091,28,10,0.848485,335.286,138.53,"true"
7,0,0,4,59,21,8.42857,33,16,4.71429,26,20,3.71429,128.143,40.3632,"false"
8,0,0,5,24,10,3,18,6,2.25,6,10,0.75,239,77.75,"false"
12,0,0,3,95,20,7.91667,37,25,3.08333,58,15,4.83333,145.143,36.0857,"true"
6,0,0,3,64,32,10.6667,54,39,9,10,8,1.66667,102,43.5804,"false"
10,0,0,1,145,53,14.5,113,46,11.3,32,11,3.2,49.4286,9.86798,"false"
10,1,0,4,91,30,9.1,81,28,8.1,10,15,1,177.143,54.0377,"false"
14,0,0,3,57,20,4.07143,51,28,3.64286,6,6,0.428571,104,43.2682,"false"
7,5,0,1,174,74,24.8571,346,206,49.4286,-172,17,-24.5714,51.1429,9.73153,"false"
6,0,1,4,36,30,6,35,32,5.83333,1,3,0.166667,95.5714,52.9246,"false"
25,2,0,8,190,65,7.6,137,45,5.48,53,22,2.12,294.857,111.928,"false"
2,0,0,2,7,7,3.5,15,15,7.5,-8,0,-4,95.5714,61.4286,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,26.2857,0,"true"
4,0,0,3,6,4,1.5,8,6,2,-2,0,-0.5,147.571,83.0476,"true"
5,0,0,2,261,153,52.2,230,168,46,31,40,6.2,85.8571,31.9425,"false"
2,0,0,2,1,1,0.5,1,1,0.5,0,0,0,33.4286,24.4286,"false"
4,0,0,2,56,51,14,57,51,14.25,-1,51,-0.25,58.4286,1.9898,"false"
2,0,0,2,1,1,0.5,2,2,1,-1,0,-0.5,105.857,69.7143,"false"
5,0,0,4,6,4,1.2,7,4,1.4,-1,0,-0.2,263.429,98.2381,"false"
42,0,0,8,496,153,11.8095,700,239,16.6667,-204,37,-4.85714,239,54.5207,"true"
15,1,0,7,63,10,4.2,51,8,3.4,12,10,0.8,302.571,92.4603,"false"
18,1,0,8,90,26,5,69,26,3.83333,21,10,1.16667,335.286,119.943,"false"
3,0,0,2,4,4,1.33333,0,0,0,4,4,1.33333,381,0.571429,"false"
5,0,0,2,53,39,10.6,38,34,7.6,15,6,3,381,1.91914,"false"
3,0,1,2,16,12,5.33333,17,9,5.66667,-1,4,-0.333333,108.143,43.25,"false"
30,0,0,6,199,41,6.63333,107,34,3.56667,92,33,3.06667,191.143,58.7078,"false"
7,0,0,2,73,35,10.4286,39,26,5.57143,34,33,4.85714,98,37.2094,"false"
3,0,1,3,3,2,1,3,2,1,0,0,0,95.5714,48.9524,"false"
29,0,1,5,729,239,25.1379,129,42,4.44828,600,239,20.6897,151.143,30.9688,"false"
4,0,0,3,15,10,3.75,6,5,1.5,9,10,2.25,137.143,33.4667,"false"
22,2,0,8,745,263,33.8636,515,148,23.4091,230,115,10.4545,333.286,43.4,"false"
8,0,0,3,584,191,73,210,120,26.25,374,188,46.75,104.286,14.3733,"false"
8,0,0,2,101,63,12.625,131,109,16.375,-30,15,-3.75,77.1429,26.9661,"false"
5,0,0,2,207,93,41.4,24,22,4.8,183,93,36.6,60.2857,3.31608,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,33.4286,0,"false"
2,0,1,2,2,2,1,3,3,1.5,-1,0,-0.5,95.5714,58.5714,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,20,0,"false"
2,0,0,2,4,4,2,7,7,3.5,-3,0,-1.5,56.1429,22,"false"
15,1,1,5,399,68,26.6,155,70,10.3333,244,66,16.2667,129.429,35.7744,"false"
4,0,0,2,27,18,6.75,14,12,3.5,13,17,3.25,59,8.60317,"false"
30,0,0,7,428,117,14.2667,630,231,21,-202,30,-6.73333,227.429,57.474,"false"
10,1,0,4,47,13,4.7,25,14,2.5,22,10,2.2,204,58.8723,"false"
15,0,0,5,122,29,8.13333,77,34,5.13333,45,19,3,196.571,67.8677,"false"
7,0,1,2,137,74,19.5714,51,31,7.28571,86,73,12.2857,104.429,12.7768,"false"
4,0,0,1,19,8,4.75,9,7,2.25,10,7,2.5,52.4286,17.5188,"false"
10,0,0,3,120,29,12,75,48,7.5,45,29,4.5,99.2857,26.8655,"false"
2,0,1,2,3,3,1.5,4,4,2,-1,0,-0.5,95.5714,58.5714,"false"
10,0,0,3,273,125,27.3,33,24,3.3,240,125,24,140,5.87075,"true"
21,2,0,9,92,16,4.38095,82,31,3.90476,10,10,0.47619,305,143,"false"
67,2,0,8,659,107,9.83582,575,182,8.58209,84,88,1.25373,297.571,58.0098,"true"
6,1,0,6,34,17,5.66667,26,15,4.33333,8,6,1.33333,335.286,200.097,"false"
7,0,1,4,90,44,12.8571,14,13,2,76,44,10.8571,116.143,52.9079,"false"
11,1,0,7,46,13,4.18182,41,18,3.72727,5,4,0.454545,335.286,155.776,"false"
8,1,0,6,52,31,6.5,45,31,5.625,7,6,0.875,335.286,217.591,"false"
15,0,0,5,180,85,12,234,118,15.6,-54,4,-3.6,201,150.579,"false"
7,0,0,5,17,7,2.42857,18,9,2.57143,-1,1,-0.142857,227.857,115.252,"false"
38,1,0,7,902,276,23.7368,838,303,22.0526,64,224,1.68421,326.571,168.697,"true"
14,1,0,7,137,61,9.78571,123,51,8.78571,14,10,1,335.286,106.508,"false"
7,0,1,2,119,52,17,54,21,7.71429,65,31,9.28571,108.143,38.0936,"false"
3,0,0,3,40,37,13.3333,8,8,2.66667,32,37,10.6667,70,2.82143,"false"
4,0,0,3,39,28,9.75,37,28,9.25,2,2,0.5,183.857,124.077,"false"
2,0,0,2,7,7,3.5,8,8,4,-1,0,-0.5,94.4286,60.2857,"false"
4,1,1,3,16,10,4,9,8,2.25,7,10,1.75,150.429,52.0982,"false"
4,2,1,2,11,10,2.75,5,4,1.25,6,10,1.5,130.857,11.9091,"false"
24,0,0,7,112,34,4.66667,66,19,2.75,46,34,1.91667,189.571,44.4732,"false"
13,0,0,5,68,18,5.23077,63,16,4.84615,5,18,0.384615,227.429,53.8655,"false"
18,2,0,5,131,28,7.27778,55,20,3.05556,76,18,4.22222,227.429,109.435,"true"
6,0,0,2,48,17,8,30,14,5,18,17,3,137.143,17.2708,"false"
35,0,0,6,406,112,11.6,253,46,7.22857,153,68,4.37143,225.286,65.3638,"false"
33,0,1,5,796,225,24.1212,232,80,7.0303,564,225,17.0909,155.714,30.9934,"true"
53,1,0,8,603,82,11.3774,585,93,11.0377,18,53,0.339623,335.286,140.258,"true"
12,0,0,5,42,10,3.5,38,13,3.16667,4,10,0.333333,191.143,54.4354,"true"
5,0,0,4,43,26,8.6,45,37,9,-2,7,-0.4,59,20.4917,"false"
1,0,0,1,0,0,0,0,0,0,0,0,0,33.4286,0,"false"
31,0,0,5,352,94,11.3548,259,68,8.35484,93,84,3,182,103.049,"true"
137,5,1,9,2209,577,16.1241,1461,416,10.6642,748,161,5.45985,335.286,182.492,"true"
4,2,1,2,11,10,2.75,5,4,1.25,6,10,1.5,130.857,11.9091,"false"
34,4,0,4,1678,563,49.3529,567,132,16.6765,1111,563,32.6765,154.857,9.12728,"false"
